10:48:45	 EMG:12
10:48:45	 EMG:18
10:48:46	 EMG:25
10:48:46	 EMG:24
10:48:46	 EMG:20
10:48:46	 EMG:34
10:48:46	 EMG:31
10:48:46	 EMG:23
10:48:46	 EMG:23
10:48:46	 EMG:20
10:48:46	 EMG:20
10:48:46	 EMG:25
10:48:47	 EMG:28
10:48:47	 EMG:25
10:48:47	 EMG:25
10:48:47	 EMG:33
10:48:47	 EMG:24
10:48:47	 EMG:19
10:48:47	 EMG:22
10:48:47	 EMG:19
10:48:47	 EMG:21
10:48:47	 EMG:25
10:48:47	 EMG:19
10:48:48	 EMG:19
10:48:48	 EMG:23
10:48:48	 EMG:24
10:48:48	 EMG:25
10:48:48	 EMG:25
10:48:48	 EMG:21
10:48:48	 EMG:26
10:48:48	 EMG:20
10:48:48	 EMG:19
10:48:48	 EMG:20
10:48:49	 EMG:22
10:48:49	 EMG:21
10:48:49	 EMG:22
10:48:49	 EMG:30
10:48:49	 EMG:21
10:48:49	 EMG:18
10:48:49	 EMG:25
10:48:49	 EMG:41
10:48:49	 EMG:29
10:48:49	 EMG:19
10:48:50	 EMG:20
10:48:50	 EMG:24
10:48:50	 EMG:26
10:48:50	 EMG:26
10:48:50	 EMG:21
10:48:50	 EMG:20
10:48:50	 EMG:22
10:48:50	 EMG:22
10:48:50	 EMG:25
10:48:51	 EMG:25
10:48:51	 EMG:22
10:48:51	 EMG:21
10:48:51	 EMG:19
10:48:51	 EMG:23
10:48:51	 EMG:18
10:48:51	 EMG:24
10:48:51	 EMG:24
10:48:51	 EMG:24
10:48:51	 EMG:25
10:48:52	 EMG:21
10:48:52	 EMG:23
10:48:52	 EMG:24
10:48:52	 EMG:20
10:48:52	 EMG:24
10:48:52	 EMG:17
10:48:52	 EMG:24
10:48:52	 EMG:28
10:48:52	 EMG:25
10:48:52	 EMG:24
10:48:53	 EMG:22
10:48:53	 EMG:22
10:48:53	 EMG:18
10:48:53	 EMG:21
10:48:53	 EMG:26
10:48:53	 EMG:22
10:48:53	 EMG:26
10:48:53	 EMG:17
10:48:53	 EMG:25
10:48:53	 EMG:19
10:48:53	 EMG:17
10:48:54	 EMG:16
10:48:54	 EMG:18
10:48:54	 EMG:24
10:48:54	 EMG:29
10:48:54	 EMG:15
10:48:54	 EMG:22
10:48:54	 EMG:18
10:48:54	 EMG:18
10:48:54	 EMG:22
10:48:54	 EMG:18
10:48:55	 EMG:21
10:48:55	 EMG:23
10:48:55	 EMG:23
10:48:55	 EMG:29
10:48:55	 EMG:23
10:48:55	 EMG:20
10:48:55	 EMG:17
10:48:55	 EMG:22
10:48:55	 EMG:21
10:48:55	 EMG:18
10:48:56	 EMG:24
10:48:56	 EMG:19
10:48:56	 EMG:23
10:48:56	 EMG:21
10:48:56	 EMG:22
10:48:56	 EMG:24
10:48:56	 EMG:24
10:48:56	 EMG:23
10:48:56	 EMG:18
10:48:57	 EMG:18
10:48:57	 EMG:17
10:48:57	 EMG:19
10:48:57	 EMG:25
10:48:57	 EMG:17
10:48:57	 EMG:24
10:48:57	 EMG:23
10:48:57	 EMG:25
10:48:57	 EMG:22
10:48:57	 EMG:27
10:48:58	 EMG:20
10:48:58	 EMG:19
10:48:58	 EMG:20
10:48:58	 EMG:18
10:48:58	 EMG:20
10:48:58	 EMG:28
10:48:58	 EMG:23
10:48:58	 EMG:16
10:48:58	 EMG:21
10:48:58	 EMG:22
10:48:59	 EMG:22
10:48:59	 EMG:28
10:48:59	 EMG:20
10:48:59	 EMG:23
10:48:59	 EMG:26
10:48:59	 EMG:26
10:48:59	 EMG:23
10:48:59	 EMG:22
10:48:59	 EMG:23
10:48:59	 EMG:30
10:49:00	 EMG:76
10:49:00	 EMG:60
10:49:00	 EMG:39
10:49:00	 EMG:33
10:49:00	 EMG:35
10:49:00	 EMG:31
10:49:00	 EMG:27
10:49:00	 EMG:24
10:49:00	 EMG:27
10:49:00	 EMG:18
10:49:00	 EMG:18
10:49:01	 EMG:23
10:49:01	 EMG:21
10:49:01	 EMG:21
10:49:01	 EMG:21
10:49:01	 EMG:17
10:49:01	 EMG:15
10:49:01	 EMG:15
10:49:01	 EMG:18
10:49:01	 EMG:24
10:49:01	 EMG:16
10:49:02	 EMG:19
10:49:02	 EMG:19
10:49:02	 EMG:19
10:49:02	 EMG:18
10:49:02	 EMG:19
10:49:02	 EMG:17
10:49:02	 EMG:20
10:49:02	 EMG:16
10:49:02	 EMG:27
10:49:03	 EMG:32
10:49:03	 EMG:28
10:49:03	 EMG:23
10:49:03	 EMG:27
10:49:03	 EMG:22
10:49:03	 EMG:19
10:49:03	 EMG:19
10:49:03	 EMG:27
10:49:03	 EMG:25
10:49:03	 EMG:21
10:49:04	 EMG:16
10:49:04	 EMG:19
10:49:04	 EMG:17
10:49:04	 EMG:14
10:49:04	 EMG:16
10:49:04	 EMG:18
10:49:04	 EMG:24
10:49:04	 EMG:20
10:49:04	 EMG:16
10:49:04	 EMG:14
10:49:05	 EMG:21
10:49:05	 EMG:18
10:49:05	 EMG:21
10:49:05	 EMG:27
10:49:05	 EMG:17
10:49:05	 EMG:22
10:49:05	 EMG:19
10:49:05	 EMG:21
10:49:05	 EMG:17
10:49:05	 EMG:20
10:49:06	 EMG:28
10:49:06	 EMG:24
10:49:06	 EMG:25
10:49:06	 EMG:22
10:49:06	 EMG:25
10:49:06	 EMG:28
10:49:06	 EMG:31
10:49:06	 EMG:32
10:49:06	 EMG:31
10:49:06	 EMG:17
10:49:07	 EMG:22
10:49:07	 EMG:22
10:49:07	 EMG:29
10:49:07	 EMG:23
10:49:07	 EMG:18
10:49:07	 EMG:23
10:49:07	 EMG:29
10:49:07	 EMG:25
10:49:07	 EMG:25
10:49:08	 EMG:23
10:49:08	 EMG:15
10:49:08	 EMG:18
10:49:08	 EMG:20
10:49:08	 EMG:11
10:49:08	 EMG:18
10:49:08	 EMG:19
10:49:08	 EMG:18
10:49:08	 EMG:15
10:49:08	 EMG:19
10:49:08	 EMG:20
10:49:09	 EMG:21
10:49:09	 EMG:25
10:49:09	 EMG:16
10:49:09	 EMG:17
10:49:09	 EMG:24
10:49:09	 EMG:24
10:49:09	 EMG:16
10:49:09	 EMG:18
10:49:09	 EMG:18
10:49:09	 EMG:26
10:49:10	 EMG:18
10:49:10	 EMG:23
10:49:10	 EMG:21
10:49:10	 EMG:18
10:49:10	 EMG:19
10:49:10	 EMG:19
10:49:10	 EMG:13
10:49:10	 EMG:20
10:49:10	 EMG:20
10:49:10	 EMG:18
10:49:11	 EMG:18
10:49:11	 EMG:19
10:49:11	 EMG:22
10:49:11	 EMG:15
10:49:11	 EMG:19
10:49:11	 EMG:17
10:49:11	 EMG:18
10:49:11	 EMG:15
10:49:11	 EMG:17
10:49:11	 EMG:19
10:49:12	 EMG:25
10:49:12	 EMG:19
10:49:12	 EMG:19
10:49:12	 EMG:18
10:49:12	 EMG:19
10:49:12	 EMG:18
10:49:12	 EMG:17
10:49:12	 EMG:19
10:49:12	 EMG:20
10:49:12	 EMG:22
10:49:13	 EMG:18
10:49:13	 EMG:17
10:49:13	 EMG:16
10:49:13	 EMG:23
10:49:13	 EMG:21
10:49:13	 EMG:19
10:49:13	 EMG:20
10:49:13	 EMG:14
10:49:13	 EMG:17
10:49:14	 EMG:18
10:49:14	 EMG:15
10:49:14	 EMG:19
10:49:14	 EMG:19
10:49:14	 EMG:16
10:49:14	 EMG:18
10:49:14	 EMG:18
10:49:14	 EMG:16
10:49:14	 EMG:15
10:49:14	 EMG:16
10:49:14	 EMG:19
10:49:15	 EMG:21
10:49:15	 EMG:19
10:49:15	 EMG:17
10:49:15	 EMG:19
10:49:15	 EMG:22
10:49:15	 EMG:20
10:49:15	 EMG:17
10:49:15	 EMG:18
10:49:15	 EMG:18
10:49:15	 EMG:19
10:49:16	 EMG:18
10:49:16	 EMG:17
10:49:16	 EMG:21
10:49:16	 EMG:17
10:49:16	 EMG:21
10:49:16	 EMG:24
10:49:16	 EMG:17
10:49:16	 EMG:18
10:49:16	 EMG:24
10:49:16	 EMG:16
10:49:17	 EMG:17
10:49:17	 EMG:16
10:49:17	 EMG:16
10:49:17	 EMG:14
10:49:17	 EMG:19
10:49:17	 EMG:20
10:49:17	 EMG:20
10:49:17	 EMG:20
10:49:17	 EMG:19
10:49:17	 EMG:21
10:49:18	 EMG:17
10:49:18	 EMG:15
10:49:18	 EMG:29
10:49:18	 EMG:19
10:49:18	 EMG:15
10:49:18	 EMG:19
10:49:18	 EMG:22
10:49:18	 EMG:15
10:49:18	 EMG:18
10:49:18	 EMG:24
10:49:19	 EMG:18
10:49:19	 EMG:16
10:49:19	 EMG:24
10:49:19	 EMG:22
10:49:19	 EMG:25
10:49:19	 EMG:20
10:49:19	 EMG:20
10:49:19	 EMG:19
10:49:19	 EMG:18
10:49:20	 EMG:15
10:49:20	 EMG:20
10:49:20	 EMG:19
10:49:20	 EMG:18
10:49:20	 EMG:20
10:49:20	 EMG:15
10:49:20	 EMG:21
10:49:20	 EMG:18
10:49:20	 EMG:18
10:49:20	 EMG:20
10:49:21	 EMG:19
10:49:21	 EMG:15
10:49:21	 EMG:17
10:49:21	 EMG:16
10:49:21	 EMG:16
10:49:21	 EMG:20
10:49:21	 EMG:20
10:49:21	 EMG:16
10:49:21	 EMG:22
10:49:21	 EMG:22
10:49:21	 EMG:20
10:49:22	 EMG:23
10:49:22	 EMG:17
10:49:22	 EMG:20
10:49:22	 EMG:15
10:49:22	 EMG:21
10:49:22	 EMG:15
10:49:22	 EMG:16
10:49:22	 EMG:19
10:49:22	 EMG:15
10:49:22	 EMG:17
10:49:23	 EMG:18
10:49:23	 EMG:19
10:49:23	 EMG:17
10:49:23	 EMG:16
10:49:23	 EMG:26
10:49:23	 EMG:19
10:49:23	 EMG:20
10:49:23	 EMG:20
10:49:23	 EMG:19
